T05,"Ratio of girls to boys in primary, secondary and tertiary education",,,,,
275,State of Palestine,2010,Ratio of girls to boys in primary education,0.9801,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2015,Ratio of girls to boys in primary education,0.9999,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2016,Ratio of girls to boys in primary education,1.0017,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2017,Ratio of girls to boys in primary education,0.9979,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2018,Ratio of girls to boys in primary education,1.0026,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,1995,Ratio of girls to boys in secondary education,0.9695,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2005,Ratio of girls to boys in secondary education,1.0475,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2010,Ratio of girls to boys in secondary education,1.0792,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2015,Ratio of girls to boys in secondary education,1.0977,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2016,Ratio of girls to boys in secondary education,1.0999,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2017,Ratio of girls to boys in secondary education,1.0955,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2018,Ratio of girls to boys in secondary education,1.1015,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2005,Ratio of girls to boys in tertiary education,1.0189,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2010,Ratio of girls to boys in tertiary education,1.3361,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2015,Ratio of girls to boys in tertiary education,1.5747,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2016,Ratio of girls to boys in tertiary education,1.5914,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2017,Ratio of girls to boys in tertiary education,1.6180,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
275,State of Palestine,2018,Ratio of girls to boys in tertiary education,1.5743,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2005,Ratio of girls to boys in primary education,0.8768,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2010,Ratio of girls to boys in primary education,0.8966,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2015,Ratio of girls to boys in primary education,0.9132,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2016,Ratio of girls to boys in primary education,0.9325,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2017,Ratio of girls to boys in primary education,0.9400,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2005,Ratio of girls to boys in secondary education,0.9298,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2010,Ratio of girls to boys in secondary education,0.8667,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2015,Ratio of girls to boys in secondary education,0.9849,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2016,Ratio of girls to boys in secondary education,0.9801,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2017,Ratio of girls to boys in secondary education,1.0143,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2005,Ratio of girls to boys in tertiary education,1.1294,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2010,Ratio of girls to boys in tertiary education,1.1725,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
729,Sudan,2015,Ratio of girls to boys in tertiary education,1.0167,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2005,Ratio of girls to boys in primary education,0.9843,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2010,Ratio of girls to boys in primary education,0.9967,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2015,Ratio of girls to boys in primary education,1.0101,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2016,Ratio of girls to boys in primary education,1.0028,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2017,Ratio of girls to boys in primary education,1.0038,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2018,Ratio of girls to boys in primary education,0.9976,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2005,Ratio of girls to boys in secondary education,1.3389,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2010,Ratio of girls to boys in secondary education,1.2896,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
740,Suriname,2015,Ratio of girls to boys in secondary education,1.3218,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,1995,Ratio of girls to boys in primary education,1.0145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2005,Ratio of girls to boys in primary education,0.9970,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2010,Ratio of girls to boys in primary education,0.9948,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2015,Ratio of girls to boys in primary education,1.0418,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Ratio of girls to boys in primary education,1.0260,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2017,Ratio of girls to boys in primary education,1.0135,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,1995,Ratio of girls to boys in secondary education,1.1509,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2005,Ratio of girls to boys in secondary education,0.9955,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2010,Ratio of girls to boys in secondary education,0.9897,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2015,Ratio of girls to boys in secondary education,1.1405,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Ratio of girls to boys in secondary education,1.1182,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2017,Ratio of girls to boys in secondary education,1.0661,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,1995,Ratio of girls to boys in tertiary education,1.2649,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2005,Ratio of girls to boys in tertiary education,1.5432,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2010,Ratio of girls to boys in tertiary education,1.5318,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2015,Ratio of girls to boys in tertiary education,1.5254,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Ratio of girls to boys in tertiary education,1.5406,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2017,Ratio of girls to boys in tertiary education,1.5568,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,1995,Ratio of girls to boys in primary education,0.9973,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Ratio of girls to boys in primary education,0.9970,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Ratio of girls to boys in primary education,0.9954,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Ratio of girls to boys in primary education,0.9972,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Ratio of girls to boys in primary education,0.9931,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2017,Ratio of girls to boys in primary education,0.9932,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,1995,Ratio of girls to boys in secondary education,0.9367,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Ratio of girls to boys in secondary education,0.9406,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Ratio of girls to boys in secondary education,0.9705,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Ratio of girls to boys in secondary education,0.9654,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Ratio of girls to boys in secondary education,0.9625,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2017,Ratio of girls to boys in secondary education,0.9569,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,1995,Ratio of girls to boys in tertiary education,0.5969,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Ratio of girls to boys in tertiary education,0.8665,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Ratio of girls to boys in tertiary education,0.9897,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Ratio of girls to boys in tertiary education,1.0286,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Ratio of girls to boys in tertiary education,1.0200,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2017,Ratio of girls to boys in tertiary education,1.0256,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,1995,Ratio of girls to boys in primary education,0.9133,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2005,Ratio of girls to boys in primary education,0.9714,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2010,Ratio of girls to boys in primary education,0.9654,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,1995,Ratio of girls to boys in secondary education,0.8326,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2005,Ratio of girls to boys in secondary education,0.9570,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2010,Ratio of girls to boys in secondary education,1.0024,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,1995,Ratio of girls to boys in tertiary education,0.7238,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2005,Ratio of girls to boys in tertiary education,0.8965,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2010,Ratio of girls to boys in tertiary education,0.8648,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2015,Ratio of girls to boys in tertiary education,1.0997,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2016,Ratio of girls to boys in tertiary education,1.1420,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,1995,Ratio of girls to boys in primary education,0.9669,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Ratio of girls to boys in primary education,0.9654,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Ratio of girls to boys in primary education,0.9759,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Ratio of girls to boys in primary education,0.9892,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2016,Ratio of girls to boys in primary education,0.9878,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2017,Ratio of girls to boys in primary education,0.9886,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Ratio of girls to boys in secondary education,0.8358,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Ratio of girls to boys in secondary education,0.8732,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Ratio of girls to boys in tertiary education,0.4742,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Ratio of girls to boys in tertiary education,0.5274,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Ratio of girls to boys in tertiary education,0.6746,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2016,Ratio of girls to boys in tertiary education,0.7217,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2017,Ratio of girls to boys in tertiary education,0.7571,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Ratio of girls to boys in primary education,0.9722,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Ratio of girls to boys in primary education,0.9879,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2015,Ratio of girls to boys in primary education,0.9430,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2016,Ratio of girls to boys in primary education,1.0044,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2017,Ratio of girls to boys in primary education,0.9999,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2018,Ratio of girls to boys in primary education,1.0000,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Ratio of girls to boys in secondary education,1.0485,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Ratio of girls to boys in secondary education,1.0717,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2015,Ratio of girls to boys in secondary education,0.9615,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2016,Ratio of girls to boys in secondary education,0.9959,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2017,Ratio of girls to boys in secondary education,0.9614,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2018,Ratio of girls to boys in secondary education,0.9799,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Ratio of girls to boys in tertiary education,1.1245,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Ratio of girls to boys in tertiary education,1.2774,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2016,Ratio of girls to boys in tertiary education,1.4073,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2005,Ratio of girls to boys in primary education,0.9101,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Ratio of girls to boys in primary education,0.9451,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2015,Ratio of girls to boys in primary education,0.9754,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2016,Ratio of girls to boys in primary education,0.9706,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2017,Ratio of girls to boys in primary education,0.9647,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2018,Ratio of girls to boys in primary education,0.9649,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2005,Ratio of girls to boys in secondary education,0.9732,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Ratio of girls to boys in secondary education,0.9918,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2015,Ratio of girls to boys in secondary education,1.0556,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2016,Ratio of girls to boys in secondary education,1.0603,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2017,Ratio of girls to boys in secondary education,1.0700,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2018,Ratio of girls to boys in secondary education,1.0837,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Ratio of girls to boys in tertiary education,0.7183,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,1995,Ratio of girls to boys in primary education,0.6761,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2005,Ratio of girls to boys in primary education,0.8495,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Ratio of girls to boys in primary education,0.9024,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Ratio of girls to boys in primary education,0.9516,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Ratio of girls to boys in primary education,0.9517,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Ratio of girls to boys in primary education,0.9540,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2018,Ratio of girls to boys in primary education,0.9645,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,1995,Ratio of girls to boys in secondary education,0.3488,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2005,Ratio of girls to boys in secondary education,0.5303,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Ratio of girls to boys in secondary education,0.7275,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,1995,Ratio of girls to boys in tertiary education,0.1494,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
